X,y
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6537-01Z-00-DX1.f81ccf91-7ce6-4ccc-8278-cc05f639aca7/TCGA-D5-6537-01Z-00-DX1.f81ccf91-7ce6-4ccc-8278-cc05f639aca7_(153265,64960).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-5540-01Z-00-DX1.4e4c69ca-f736-4db3-a401-c4f814d975dd/TCGA-D5-5540-01Z-00-DX1.4e4c69ca-f736-4db3-a401-c4f814d975dd_(90335,26390).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6_(127890,24360).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6927-01Z-00-DX1.ff21d627-dbb8-4200-937b-f8be8b86b6d4/TCGA-D5-6927-01Z-00-DX1.ff21d627-dbb8-4200-937b-f8be8b86b6d4_(27405,10150).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6/TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6_(57855,3045).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6530-01Z-00-DX1.5c4bbcd1-51ba-467d-93f9-f2a9e7c5e010/TCGA-D5-6530-01Z-00-DX1.5c4bbcd1-51ba-467d-93f9-f2a9e7c5e010_(78155,71050).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6898-01Z-00-DX1.d2c5ab3b-da4d-4fa4-b535-4339d59515e7/TCGA-D5-6898-01Z-00-DX1.d2c5ab3b-da4d-4fa4-b535-4339d59515e7_(46690,13195).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6_(76125,57855).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41/TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41_(85260,32480).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6/TCGA-D5-5537-01Z-00-DX1.14709d4c-eba0-48d0-87b8-5f34f74429d6_(95410,38570).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c/TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c_(61915,9135).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-7000-01Z-00-DX1.fb08c430-2c8c-486b-a39d-7d28c5eae189/TCGA-D5-7000-01Z-00-DX1.fb08c430-2c8c-486b-a39d-7d28c5eae189_(64960,10150).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-5539-01Z-00-DX1.9c46fe78-2adb-4f49-9141-cda135c2c90b/TCGA-D5-5539-01Z-00-DX1.9c46fe78-2adb-4f49-9141-cda135c2c90b_(91350,40600).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6927-01Z-00-DX1.ff21d627-dbb8-4200-937b-f8be8b86b6d4/TCGA-D5-6927-01Z-00-DX1.ff21d627-dbb8-4200-937b-f8be8b86b6d4_(1015,14210).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6529-01Z-00-DX1.3b2ef23a-29b5-4a22-893c-6114d8244e68/TCGA-D5-6529-01Z-00-DX1.3b2ef23a-29b5-4a22-893c-6114d8244e68_(91350,17255).jpg",1
"/home/oliver/Desktop/swarm-learning/examples/test-example/app-data/TCGA-D5_CRC-DX/BLOCKS_NORM_MACENKO/TCGA-D5-6924-01Z-00-DX1.a198456a-cf26-4cf3-a07a-edde8a4a710f/TCGA-D5-6924-01Z-00-DX1.a198456a-cf26-4cf3-a07a-edde8a4a710f_(69020,15225).jpg",1
